business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
yb17xHvhDJthJGS10uhFeQ,2010-09-16,kfJC_crlXCUQ-UgXNR04Ew,4,"My name is Amy and I'm a comedian.  (""Hi, AMY!"")  I perform here about once a month and it's one of my favorite spots to make people laugh.
This is a bar.  Behind an ice rink.  The wall behind the bar is the plexiglass of the ice rink.  One time, while I was on stage, a puck hit the glass.  Freaked me the you-know-what out.  I thought I'd been shot.  But I hadn't.  Lucky for you.
I don't drink, so I have no idea about specials, what's on tap, blah blah blah.
I can tell you this:  The service is amazing (and CUTE!) and the place is clean.  I judge.  I judge you on your bathroom.  This bathroom is clean.  
The comedy show is every Wednesday night.  It's free.  If you're lucky, you'll see me there.  Making people laugh.",review,6kmu0mYbdpMIOZ6Y0eVsxg,6,8,7
EGiGWZp_zSqdeftiFQ7MbA,2010-10-14,3BnCZAfr2Dwe5dkxE_cB-g,3,"I like the review of the whacked waiter... i think he may be still at work at 'Cantina Laredo' cuz i think he served us....... 

Called ahead after a Cardinals game to make sure there was room enough for our party of 10- 
"" No problem "" we were told , come on down. 

arrived 9:00 ish on a beautiful 80F evening in Scottsdale -stepped across a half empty patio into the spacious Cantina - chilled to an ungodly 60F- 

Note to the great state of Arizona : 

(the reason that y'all are booming and experiencing sustained in-migration is because people are like lizards--- ( in more ways than one)---they like the sun , they like the heat ... they flee from northern climes to get away from the chill - Don't AC your premises such that it reminds us of Duluth in winter.... we just escaped Duluth in winter and fled south to thaw ) .

we asked for a spot on the patio and our man immediately declined stating that "" he had already set a table for us inside""- 

upon my wife's insistence that he reevaluatethe patio  he disappeared for a moment or two and then reappeared - affirming that the half empty patio was indeed full. 

this puzzled my wife who then surmised that : 

A) he wanted our large party in his section -not the patio

B) there would likely be a built in minimum gratuity on the final bill 
                                      ( there was) 
                 
after taking our drink order ,(competently),  he returned with salsa and chips. The salsa he described as being of two types ""hot "" or ""regular""-
there were indeed two temperatures -but they appeared  to be seperated thermally rather than chemically -??  the same salsa one served at room temperature , one served chilled...???

when asked about the best dishes for people who wanted a little kick to their food he replied: 
"" I wouldn't really know , I don't like spicy food"" 

????????????????? 

Dude , can you not at least fake something.... it is after all a Mexican restaurant. If people want spice they go Mexican - if they want bland they seek out a Saskatchewan restaurant - non? 

The meal was salvaged - ( not saved), by a compatriot of our man who hailed from Durango- he spoke knowledgeably about the menu , filled our empty margarita glasses and retreated into the kitchen to assemble , on our behalf , a pepper mole sauce that was truely outstanding.

The food was uninspired -( there was a Baja Grill of some sort across the parking lot and we wondered if they shared a kitchen...) , the service was poor ( excepting our hombre from Mejico ), and the casa freakishly cold--

Two stars tops over all but boosted up to three by our amigo from Victoria de Durango",review,Kq4cVcc_g8amBkHe5dJ01A,0,0,0
6rijZ1qIjiq1Dgdy35iqxw,2011-08-15,Lf3zby7BdwuW0XJ_D05H9w,3,"Whew!  What a hike.  Coming from Colorado, though, the relative comparison makes it just a 3.  

Firstly, it's definitely treacherous.  When we arrived between 730 and 8 on a Saturday morning, there were about four, maybe five firetrucks in the parking area...these rescue/aid teams just camp out there, I think, because of all the doofuses who don't plan accordingly waterwise or overestimate their ability to make this climb.  Also, two different areas of the Echo Canyon trail are especially steep and potentially slick, so they've installed some metal railings to help you along there...but only if you've got some gloves or if the temperature is moderate (uhhhh,...that doesn't really happen in Phoenix during the day in summer), because those damn things get hot enough to fry an egg.  Also - water, water, water.  Bring a LOT, or top off at the start of the trail before you go up (though the water out of that tap attached to the water fountain is about 85 degrees, yuk). 

It was a fun jaunt.  The view was worth it - not entirely picturesque as far as nature goes, but it was nice view of the city and surrounding area.  If you go, just be wary of the sun/heat, and know that you'll be clambering over and around boulders and such.  (If you trip, it's CURTAINS!)",review,Lmgv46LyI1PlLs0KNIfYFQ,0,1,0
hCtyvahPsEOUb38LKxEQNQ,2011-05-22,p4Aea4EFNIj6rTmuDRln4g,3,"My boyfriend and I tried this place out last Saturday. Our total was $24 for 2 burgers, 2 fries, 2 beverages. Not bad for a lunch in Scottsdale. We found the burgers to be just OK tasting. Nothin special to lure us back anytime soon. I was satisfied with portions for $. I think people are used to ridiculous huge meals like the ones served at cheesecake factory which are big enough to feed a family of horses so when they see a normal single portion they feel underwhelmed/cheated. I found the restaurant to be clean and nice enough to sit & enjoy the burger & kill some time before our movie started.",review,GPPHDWEZGjiw777_iTOJ1w,0,0,2
9OPheVf5o8sRcRHxJDl4-A,2010-02-14,mK4zxOOrgdslesi0IcKyrg,5,"After a year in the Valley, one of my girlfriends took me to Side Bar.  I really like the atmosphere.  It was sleek yet cozy. The night we went in, it was hopping but not overly crowded.  A welcome sight considering much of my first year in the Valley was spent in crowded, pretentious Scottsdale hotspots. 

As I get older, I crave more intimate setting and SideBar fits the bill.  Also, I give five stars to any business who goes out of their way to help a good cause.  SideBar is just that kind of establishment.  If anyone is on Twitter, follow #buzzcation.  @SideBarphx has let #buzzcation folks hold a number of networking and fundraising happy hours.  It's a cool crew so come out and joing and I commend SideBar for always accomodating this crazy crew of tweeples. :)",review,eA7hkwrrknhxhqs-dOhDYg,0,2,1
_oQN89kF_d97-cWW0iO8_g,2012-02-17,wa_exNUrfZRlzk8xiqYDxA,2,"I read all the good reviews of this restaurant , and wanted to try it, as it's right up the street from where I live. I don't think I hit a bad night, it was slow, the service  was horrible, they confused our order with the table next to us.
 He  put  plates of food  down and walked off, the order had nothing to do with ours.
We tried to get his attention,gave up and took a bite.
OMG, it was AWFUL,fried fish that tasted so fishy that I couldn't eat it.
At that point, the table next to us realized it was their meal , and got up and walked out .
 Finally I got the waiters attention, he took the plates ,gave us the correct meal, and didn't offer to do anything about all of our time he had wasted, let alone the mistake. Our real meal was O.K., I tried the tamales, wasn't blown away,my boyfriend said his steak was so-so. I don't think I would come back again.",review,KpC10_UEJuga43WadHCmYw,0,1,0
XkNQVTkCEzBrq7OlRHI11Q,2010-05-04,Y2uoNO428_rn0swSO8UzAA,5,"I've been a bunch of times for takeout and took a seriously picky foodie friend this past weekend.  Everything I've had here has been excellent and I mean, excellent.  

In the past I've had the margherita pizza, eggplant parm and fried calamari.  All good.  This weekend we had the comp tapenade, beef carpacchio, lasagna and one of the pizzas (can't remember name -- had olives, art hearts, ham and ?).  All delicious.  The lasagna was so delicate but melded perfectly with the sauce.

My very particular picky friend LOVED the place.  Seriously loved it.",review,-Dc9up-WyQ6XrYTjmL3GaQ,1,1,1
ZhMlXLXuZf5z7lxunHk2ww,2011-07-18,2XkrLvu5xTfOJIdYFeE0Yg,5,"As good as it gets.  We ate here for a birthday celebration and we were taken away by the great food and service (as usual).  We requested the V Lounge and were given a nice corner booth.  When we sat down there was a birthday card signed by the employees of the restaurant -- a very nice touch.  For appetizers, we had oysters and the (best) crab cakes (anywhere).  Steaks and seafood as our main courses paired well with the red cabernet wine.  Overall, just incredible.  Completely up to par with Eddie V's standards -- comparing to Houston and Austin.  My mom forgot her sweater at the booth and a hostess ran out to give it to her.  We also got a follow-up phone call the next day asking how everything went.  For those special occasions or a fun happy hour, Eddie V's never lets you down!  Also, their Banana's Foster is divine!  Save room for it or just stuff your face and go to the gym the next day -- delish!",review,UrjEdSRi5vry3bQ1NKyLuQ,0,1,1
0lEp4vISRmOXa8Xz2pWhbw,2011-12-08,rbI4SgEjR5_mFD0AAJpL4Q,4,"Zupas officially opens today! I was invited to their VIP catering event a few days ago and was able to get a sneak peek. 

The soups are very good; I tasted all of them! My favorites are the wild mushroom it is very creamy and has a great flavor. The shrimp and sausage gumbo is very hearty with just a little New Orleans kick! I recommend them both! If you enjoy tomato soup theirs is a tomato basil and it is yummy!. One thing I really liked is that you can taste the soup before you order it! Bonus they have 8 varieties of soup to choose from!

I had the turkey pesto artichoke panini as well it was very good. You can get a 7.99 combo of any 2 items soup, salad, sandwich. By the way it's not 1/2 sizes with that combo either! I got a full panini and full soup.

The soda bar is nice to you can create your own drinks!

The ingredients are fresh and the employee's are very friendly. 

They also cater which is a big plus!",review,_7el1cOgnfkNfmZKi277bQ,2,4,0
M6fjHpkL9IRI-nI0BattRw,2011-01-24,9J6zDTYyPjMqDC-KUQIE3Q,4,"I'm still feelin the love. A most wonderful combination found I today of simple delightful food, a laid back atmosphere, warm staff, dog-friendly accommodations, a vegan-friendly menu and... oh yeah... all day Monday Happy Hour.  

Thank you TMI for the immediate bowl of water set down for my hound, the speedy $4 glass of red, and a yummy manageably-sized veg sandwich. I couldn't have asked for a better ending to this much dreaded Monday. It was lovely winding down and enjoying the sunset while other suckers waited in traffic.

I second Sarah G's enthusiasm for Sophie's salad sans mozzarella. Mmmm mmmm arthichoke. My next mission is the Cash Money sammie with house made cashew butter (wha?!) Cabernet jelly AND bananas. It's like Elvis met Sophia Lauren and decided to class it up. Soon will I be back to attempt such an adventure. Very soon.",review,FHDI8M5sm6lrZXNUBZAOfA,1,5,1
